id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito;cancelada
10081;303;August;5;9;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
10082;118;October;23;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10087;121;April;2;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
10088;95;June;18;1;0;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;yes
10091;129;June;4;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
10092;58;June;19;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
10095;11;October;8;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10099;47;March;3;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10100;87;March;24;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10103;378;October;15;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
10106;392;July;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10111;71;May;14;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
10112;38;August;20;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10113;70;October;26;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10121;302;July;29;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
10127;0;January;14;1;0;no;BB - Bed & Breakfast;2;0;0;yes;0;1;0;1;No Deposit;no
10133;137;May;27;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
10140;34;August;11;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10142;129;June;29;2;0;no;SC - Self Catering;2;0;0;no;0;0;2;1;No Deposit;no
10145;230;August;20;11;3;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10152;30;July;22;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10153;147;October;18;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
10156;0;April;9;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
10159;87;January;21;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
10161;131;June;14;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10162;226;May;27;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit;no
10164;152;April;14;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10165;68;February;11;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10166;22;July;8;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10167;131;June;9;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;3;No Deposit;no
10169;209;April;15;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
10179;116;March;8;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10181;138;August;3;4;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;2;1;No Deposit;no
10185;193;December;9;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;2;No Deposit;no
10186;7;November;13;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10187;51;June;14;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
10192;11;May;22;2;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;no
10193;172;March;6;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10200;15;April;10;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10214;41;June;12;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
10221;135;September;28;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
10222;200;October;29;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10224;5;October;13;2;0;no;BB - Bed & Breakfast;2;1;0;yes;0;7;1;1;No Deposit;no
10228;16;September;14;2;0;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit;yes
10232;0;October;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10234;54;December;13;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
10235;0;June;3;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;yes
10238;419;September;25;3;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10242;215;May;29;6;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
10246;118;August;12;5;0;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
10251;121;April;18;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;5;No Deposit;no
10255;117;September;8;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10258;8;April;12;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10261;268;October;1;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10265;16;August;16;4;1;no;BB - Bed & Breakfast;3;1;0;no;0;0;1;1;No Deposit;no
10267;10;August;15;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10274;9;June;19;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10275;43;September;14;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10277;88;June;27;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10286;31;June;17;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10292;100;February;20;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
10295;6;November;2;1;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10297;34;April;1;4;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
10301;65;June;18;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10303;74;March;19;3;2;no;HB - Half Board;3;0;0;no;0;0;0;1;No Deposit;no
10311;5;January;28;3;1;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit;no
10312;174;June;11;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10315;93;October;6;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
10317;29;March;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10320;74;April;8;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10323;34;March;7;4;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;3;No Deposit;no
10333;113;July;16;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10334;194;September;29;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10336;298;May;13;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
10338;39;May;20;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10342;44;March;24;1;0;yes;HB - Half Board;2;2;0;no;0;0;1;0;No Deposit;no
10343;350;July;10;6;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;2;0;No Deposit;yes
10345;22;November;9;9;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10348;18;February;4;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10351;162;March;24;3;1;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
10353;4;August;6;10;3;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
10360;102;April;27;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10361;69;April;4;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
10364;2;April;24;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
10366;276;October;5;2;2;yes;HB - Half Board;2;0;0;no;27;0;0;0;Non Refund;yes
10367;38;July;2;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10368;34;September;25;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;3;5;No Deposit;no
10375;30;October;16;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10377;172;July;5;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10389;182;May;24;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10401;220;August;16;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10409;45;June;17;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10414;5;August;25;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10415;134;October;24;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10420;24;December;9;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10422;114;May;31;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
10451;34;December;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
10452;80;June;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10461;4;December;8;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10462;125;October;23;4;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;No Deposit;no
10466;51;July;16;7;2;yes;HB - Half Board;3;0;0;no;0;0;1;1;No Deposit;no
10473;259;September;18;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10488;302;August;15;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
10492;2;September;28;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
10503;121;August;6;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10507;60;February;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10508;156;July;6;4;1;no;HB - Half Board;2;1;0;no;0;0;1;2;No Deposit;yes
10511;4;January;22;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10514;331;June;1;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10521;116;July;18;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
10523;32;February;15;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10530;103;April;15;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;2;No Deposit;yes
10538;16;February;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10540;0;March;13;2;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
10543;67;March;25;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10545;98;April;1;1;0;no;SC - Self Catering;2;0;0;no;0;0;2;1;No Deposit;no
10547;91;April;24;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10553;34;July;7;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10554;8;September;20;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10558;142;September;22;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;3;1;No Deposit;no
10559;65;July;4;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10560;278;November;8;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10561;136;September;13;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10564;84;April;21;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10565;10;June;12;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10566;87;September;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10568;271;April;19;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10570;14;July;2;6;2;yes;HB - Half Board;2;0;1;no;0;0;1;1;No Deposit;no
10571;102;August;12;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10575;55;August;23;7;2;yes;FB - Full Board;2;1;0;no;0;0;0;0;No Deposit;no
10584;9;March;29;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10586;187;July;9;6;2;yes;HB - Half Board;2;2;0;no;0;0;0;0;No Deposit;yes
10588;82;March;10;3;0;yes;HB - Half Board;3;0;0;no;0;0;0;0;No Deposit;no
10589;197;June;30;9;2;yes;BB - Bed & Breakfast;2;0;0;no;1;0;0;2;No Deposit;yes
10590;27;March;30;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10594;33;November;25;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10605;17;October;30;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10610;147;September;22;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10612;137;August;30;9;3;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
10617;124;August;1;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10618;75;January;1;5;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
10623;227;October;28;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10625;89;October;4;2;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10629;46;June;3;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
10631;0;March;10;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;3;0;1;No Deposit;no
10633;169;August;7;14;4;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;yes
10635;14;August;19;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;yes
10639;59;August;15;6;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
10641;0;October;3;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10654;169;September;12;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10657;277;July;21;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
10658;118;November;3;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
10662;64;April;23;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10664;114;May;19;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
10665;91;April;12;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10667;257;June;16;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
10669;0;July;28;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
10675;143;June;8;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10677;64;March;29;4;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
10680;6;February;15;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
10685;57;July;9;2;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;yes
10690;82;November;5;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
10691;166;June;16;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
10695;6;May;14;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
10699;14;January;21;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10701;32;April;24;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
10702;7;February;1;1;1;no;SC - Self Catering;1;0;0;no;0;0;1;0;No Deposit;no
10710;28;February;15;2;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit;no
10712;4;October;28;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
10715;114;May;21;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
10719;191;July;27;4;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;no
10737;68;December;1;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10754;62;August;29;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10757;178;May;7;2;2;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
10758;5;September;14;3;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;1;1;No Deposit;no
10769;75;January;1;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10775;228;August;30;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;no
10777;18;December;3;5;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
10779;193;July;22;7;2;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
10780;179;April;29;3;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund;yes
10783;125;November;4;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;3;0;No Deposit;no
10794;58;March;29;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10795;234;October;13;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10796;208;June;23;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;4;No Deposit;no
10798;32;February;4;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10800;142;August;16;7;2;no;SC - Self Catering;2;0;0;no;0;0;2;2;No Deposit;no
10804;69;April;25;5;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;no
10806;8;June;22;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10808;26;September;17;1;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
10809;29;November;4;10;4;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;yes
10811;25;March;30;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10814;13;October;11;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10821;2;December;16;1;0;yes;BB - Bed & Breakfast;1;0;0;no;1;2;0;0;No Deposit;no
10825;60;October;7;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
10828;218;August;14;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10835;63;July;1;2;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
10836;365;October;15;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
10837;63;April;19;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10840;41;May;8;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
10841;0;November;25;1;0;yes;BB - Bed & Breakfast;1;0;0;yes;1;21;0;0;No Deposit;no
10843;12;March;4;4;1;no;HB - Half Board;3;0;0;no;0;0;0;0;No Deposit;yes
10848;255;September;15;2;0;no;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit;no
10850;18;February;13;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10854;0;February;19;10;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;5;1;No Deposit;no
10860;366;July;6;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10868;220;September;29;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10870;280;October;22;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
10874;208;August;21;5;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10875;84;August;14;5;1;yes;BB - Bed & Breakfast;2;1;0;no;0;0;2;0;No Deposit;yes
10877;0;November;26;1;0;no;SC - Self Catering;1;0;0;no;0;0;1;0;No Deposit;no
10882;49;September;19;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
10884;23;March;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10885;5;February;5;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10886;58;January;26;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
10888;117;May;13;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
10892;0;January;24;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;4;0;2;No Deposit;no
10897;18;March;18;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;3;1;No Deposit;no
10898;4;February;5;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
10899;153;July;12;2;1;no;BB - Bed & Breakfast;2;0;1;no;0;0;2;2;No Deposit;no
10905;18;December;1;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
10906;9;August;11;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10913;345;September;27;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
10918;0;May;1;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10922;70;September;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10927;178;May;30;7;2;yes;BB - Bed & Breakfast;3;1;0;no;0;0;0;1;No Deposit;no
10929;165;August;29;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
10935;21;April;29;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
10936;17;September;24;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10938;2;October;10;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
10942;78;December;7;2;0;no;SC - Self Catering;2;0;0;no;0;0;1;2;No Deposit;yes
10944;279;August;10;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
10950;84;August;11;6;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;2;No Deposit;no
10957;46;July;4;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;no
10958;2;October;1;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
10959;97;April;13;3;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
10988;4;July;22;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
11002;148;June;25;8;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
11009;33;April;20;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
11013;148;July;13;5;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
11017;67;April;1;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
11018;135;May;2;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
11020;57;October;20;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
11021;82;June;17;5;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
11023;168;July;1;8;2;yes;BB - Bed & Breakfast;2;1;1;no;0;0;3;1;No Deposit;no
11024;274;July;18;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;No Deposit;yes
11026;168;September;28;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
11035;200;October;1;9;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
11036;107;April;30;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
11040;3;July;19;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
11044;0;May;25;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
11052;0;April;15;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
11057;2;January;31;1;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
11063;211;June;20;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
11067;89;February;13;2;0;yes;FB - Full Board;2;0;0;no;0;0;0;0;No Deposit;yes
11070;10;October;22;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
11074;192;May;5;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
11076;303;May;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
11080;48;September;10;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
11092;19;December;17;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;7;0;0;No Deposit;no
11095;0;June;27;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
11099;32;December;31;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
11101;2;January;26;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
11114;3;January;8;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
11116;0;May;3;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
11117;141;February;11;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
11121;2;August;14;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
11122;52;September;10;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
11123;46;August;26;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
