id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito
91715;51;February;13;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91716;84;September;30;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
91720;56;September;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91727;98;June;21;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
91745;109;August;14;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
91746;271;August;4;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
91747;105;May;14;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
91748;39;January;13;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
91757;79;August;22;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91760;16;July;24;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91761;92;March;31;5;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
91762;23;December;5;0;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91763;386;September;22;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
91768;96;May;18;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91771;14;March;30;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91772;244;October;7;5;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91773;94;April;5;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
91774;2;January;27;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
91775;152;January;18;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91778;12;June;17;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91787;170;March;31;3;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;Refundable
91788;310;May;12;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit
91801;77;April;27;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91807;91;June;12;2;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;0;No Deposit
91816;128;August;17;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91817;149;May;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91818;201;April;21;3;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91820;263;May;23;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
91823;257;June;14;2;0;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit
91831;10;April;23;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
91836;270;December;28;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91839;37;March;25;4;1;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
91841;1;July;1;2;2;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
91846;155;July;15;3;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
91849;1;October;9;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91859;50;June;23;2;0;no;HB - Half Board;2;1;0;no;0;0;0;0;No Deposit
91864;5;February;14;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91868;156;April;25;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91874;183;September;30;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
91880;68;July;19;11;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91881;427;September;7;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
91889;130;August;24;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91891;1;November;17;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91899;74;June;13;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
91914;6;March;9;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;2;0;2;No Deposit
91917;187;May;29;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
91928;7;July;14;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit
91931;309;July;4;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91933;310;August;21;3;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
91941;200;September;22;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
91946;98;April;2;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91952;293;October;20;2;0;yes;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit
91957;293;October;20;2;0;yes;HB - Half Board;1;0;0;no;1;0;2;0;No Deposit
91959;6;February;19;7;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91961;24;June;3;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;2;No Deposit
91965;73;December;23;3;0;no;BB - Bed & Breakfast;2;0;1;no;0;0;1;1;No Deposit
91966;34;May;3;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91967;85;November;26;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
91974;141;July;17;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
91977;118;June;29;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
91979;3;October;12;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
91991;25;May;30;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92001;302;July;29;2;1;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92003;269;October;8;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92005;113;August;25;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92008;113;April;28;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;5;1;No Deposit
92009;292;September;22;1;0;no;HB - Half Board;2;0;0;no;0;1;0;0;No Deposit
92010;65;July;29;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92017;60;May;20;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92027;1;August;8;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
92028;1;July;28;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92040;18;February;21;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
92043;17;August;16;1;0;yes;HB - Half Board;2;2;0;no;0;0;0;1;No Deposit
92046;8;June;19;1;0;yes;BB - Bed & Breakfast;2;1;0;no;0;0;1;1;No Deposit
92049;369;June;27;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92054;104;April;20;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
92059;62;May;1;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92060;6;February;23;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92069;103;December;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;2;No Deposit
92074;36;September;27;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92078;55;December;30;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92079;207;May;30;10;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92080;6;August;9;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92085;60;February;6;2;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
92090;241;July;16;16;5;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92094;1;October;1;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92095;81;November;3;2;1;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
92110;86;December;28;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92112;519;August;25;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92114;35;March;22;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92122;20;July;2;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit
92124;384;October;7;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92129;35;January;16;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92130;70;October;24;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92131;553;January;11;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92134;110;July;19;6;1;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
92136;213;June;1;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
92138;40;November;11;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92139;10;February;2;27;8;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92141;4;March;8;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92144;13;January;13;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92147;21;June;27;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
92152;298;August;9;2;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
92153;39;September;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92155;6;March;20;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92157;69;September;23;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92165;5;October;31;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92171;135;February;23;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
92184;12;April;7;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
92187;5;March;5;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
92189;5;February;18;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92193;176;June;15;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92196;162;August;1;9;3;yes;HB - Half Board;2;1;0;no;0;0;1;0;No Deposit
92197;144;May;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92202;177;August;15;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92213;75;October;4;9;3;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
92214;3;March;27;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92216;117;November;9;21;6;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit
92218;245;September;1;7;2;yes;BB - Bed & Breakfast;2;0;0;no;23;0;0;0;No Deposit
92220;72;May;17;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92222;293;November;2;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92224;57;September;26;4;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
92231;120;June;4;7;2;no;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
92248;1;May;8;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92260;181;October;9;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
92261;1;December;18;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92262;7;July;31;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92264;1;October;12;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92265;23;June;11;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92266;19;June;19;1;1;no;BB - Bed & Breakfast;1;0;0;yes;0;6;1;1;No Deposit
92268;2;March;17;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92269;1;December;20;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
92271;106;May;18;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
92276;273;September;29;3;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92277;4;April;21;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92279;124;October;20;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
92283;150;August;11;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92290;240;August;10;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92291;7;February;21;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92294;25;March;20;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;3;1;1;No Deposit
92298;18;March;23;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92299;181;July;28;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
92300;3;October;31;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92301;67;May;16;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
92302;37;August;11;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92303;16;December;26;1;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit
92306;2;March;9;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92308;280;July;22;2;0;no;BB - Bed & Breakfast;2;0;0;yes;1;0;0;0;No Deposit
92310;60;February;7;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92319;87;February;19;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
92325;184;June;17;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92334;57;June;19;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92335;22;June;10;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92340;135;April;10;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
92342;138;January;26;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
92345;55;December;6;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92347;132;August;16;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92348;6;December;29;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92349;2;February;12;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92354;6;September;15;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92356;278;November;8;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92366;32;January;1;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92367;1;October;28;2;1;no;BB - Bed & Breakfast;2;0;0;yes;0;0;1;4;No Deposit
92368;104;February;10;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92369;7;February;8;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit
92372;62;January;26;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92374;83;August;16;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92385;2;October;12;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92386;153;April;4;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92387;45;August;21;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92390;519;August;25;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92395;21;May;21;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
92405;29;June;13;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
92408;82;April;23;4;2;no;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit
92410;12;August;29;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92414;57;August;28;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;3;No Deposit
92416;3;September;22;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92417;289;May;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92418;283;June;10;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92422;190;October;27;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92423;180;August;22;7;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92431;2;May;5;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92432;38;April;22;2;1;no;SC - Self Catering;2;0;0;no;0;0;1;0;No Deposit
92435;83;September;23;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92437;2;August;12;13;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92441;338;October;10;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92442;77;December;17;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92446;32;May;13;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92449;8;December;24;7;2;no;SC - Self Catering;1;0;0;no;0;0;0;0;No Deposit
92452;71;April;1;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
92453;279;September;17;10;4;yes;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit
92457;120;June;8;0;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
92463;36;May;20;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92464;365;October;17;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund
92476;30;March;6;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
92478;136;October;23;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92479;1;September;7;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92480;176;June;21;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92484;122;June;28;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92485;8;April;18;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92488;71;December;31;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92490;54;August;7;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92492;12;May;30;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92494;37;August;6;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92505;14;August;7;4;1;yes;HB - Half Board;3;1;0;no;0;0;0;0;No Deposit
92509;7;February;1;1;0;yes;BB - Bed & Breakfast;1;0;0;no;1;3;0;1;No Deposit
92518;17;August;7;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92524;191;December;29;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92532;111;August;3;2;0;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
92535;8;June;29;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92538;119;July;24;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
92541;51;October;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92550;7;December;29;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
92552;1;February;13;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92553;107;March;23;4;1;yes;FB - Full Board;2;0;0;no;0;0;0;0;Non Refund
92555;171;October;3;12;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92558;35;November;12;3;1;no;SC - Self Catering;1;0;0;no;0;0;3;0;No Deposit
92563;511;December;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92570;197;May;28;2;1;no;SC - Self Catering;1;0;0;no;0;0;0;2;No Deposit
92577;1;February;15;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92578;6;September;13;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92580;335;September;15;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
92584;1;January;8;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92587;180;August;3;5;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;2;1;No Deposit
92592;23;December;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92598;198;December;22;5;1;no;HB - Half Board;2;0;0;no;0;0;2;0;No Deposit
92605;421;May;19;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92616;3;August;24;3;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
92617;209;August;1;1;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
92618;172;April;3;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
92619;1;February;14;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92624;47;November;5;3;2;yes;HB - Half Board;2;0;0;no;0;0;2;0;No Deposit
92635;3;January;9;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92641;97;May;22;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
92644;37;February;5;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
92649;288;October;14;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92654;39;June;14;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
92655;1;March;3;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92666;114;May;7;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
92670;311;June;3;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92674;343;June;24;7;2;yes;BB - Bed & Breakfast;3;1;0;no;0;0;0;0;No Deposit
92676;16;July;29;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;3;No Deposit
92677;224;June;25;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92678;87;January;21;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
92681;24;February;9;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92682;58;September;8;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
92683;70;June;11;6;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
92690;329;July;25;14;4;yes;BB - Bed & Breakfast;2;0;0;yes;0;0;1;1;No Deposit
92703;33;November;19;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;No Deposit
92707;325;June;26;14;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92708;35;December;7;2;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
92710;99;May;3;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92722;298;September;18;10;3;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit
92727;142;September;19;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92739;21;May;25;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92744;242;June;1;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92745;5;June;7;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92746;207;August;6;1;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
92748;158;December;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
92752;180;July;2;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92755;10;October;3;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92761;11;August;2;0;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92764;28;March;12;3;1;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
92767;4;January;18;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit
92772;305;November;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92773;321;August;17;2;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
92775;90;August;16;5;2;yes;FB - Full Board;2;1;0;no;0;0;0;1;No Deposit
92777;247;December;26;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92778;8;February;26;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
92780;45;August;9;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
92781;40;May;13;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92786;79;March;24;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
92788;75;July;6;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92789;13;April;28;2;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;2;No Deposit
92793;53;October;14;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;2;1;0;No Deposit
92810;4;October;31;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92820;1;March;14;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
92823;337;September;14;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
92828;55;April;24;3;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
92837;196;September;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
